47680051,0,4,0,Culex Q
47680052,0,4,0,Culex Q
47680053,0,1,0,Culex Q
47690001,0,2,1,Culex Q
47690002,0,5,0,Culex Q
47690003,0,7,0,Culex Q
47690004,0,6,0,Culex Q
47690005,0,5,0,Culex Q
47690006,0,5,0,Culex Q
47690007,0,5,0,Culex Q
47690008,0,2,1,Culex Q
47690009,0,3,1,Culex Q
47690010,0,4,0,Culex Q
47690011,0,4,0,Culex Q
47690012,0,4,0,Culex Q
47690013,0,2,1,Culex Q
47690014,0,3,1,Culex Q
47690015,0,5,0,Culex Q
47690016,0,3,0,Culex Q
47690018,0,4,0,Culex Q
47690019,0,5,0,Culex Q
47690020,0,9,0,Culex Q
47690021,0,8,0,Culex Q
47690022,0,6,0,Culex Q
47690023,0,6,0,Culex Q
47690024,0,2,0,Culex Q
47690026,1,5,0,Culex Q
47690027,0,4,1,Culex Q
47690028,0,6,1,Culex Q
47690029,0,5,0,Culex Q
47690030,0,2,0,Culex Q
47690031,0,3,1,Culex Q
47690032,0,3,1,Culex Q
47690033,0,5,0,Culex Q
47690034,0,6,0,Culex Q
47690035,0,4,0,Culex Q
47690036,0,4,0,Culex Q
47690037,2,4,0,Culex Q
47690038,2,4,0,Culex Q
47690039,0,4,0,Culex Q
47690040,0,3,1,Culex Q
47690041,0,6,1,Culex Q
47690042,0,7,0,Culex Q
47690043,0,6,0,Culex Q
47690044,0,6,0,Culex Q
47690045,0,6,0,Culex Q
47690046,0,6,0,Culex Q
47690047,0,5,1,Culex Q
47690048,0,7,1,Culex Q
47690049,0,7,0,Culex Q
47690050,0,7,1,Culex Q
47690051,0,4,1,Culex Q
47690053,0,1,0,Culex Q
47700002,1,6,0,Culex Q
47700003,1,11,2,Culex Q
47700004,1,9,2,Culex Q
47700005,1,6,0,Culex Q
47700006,1,8,0,Culex Q
47700007,0,7,0,Culex Q
47700008,0,3,0,Culex Q
47700009,0,6,0,Culex Q
47700010,0,6,1,Culex Q
47700011,0,1,1,Culex Q
47700013,2,5,0,Culex Q
47700014,2,4,0,Culex Q
47700015,1,5,0,Culex Q
47700016,1,4,0,Culex Q
47700017,0,6,0,Culex Q
47700018,0,4,0,Culex Q
47700020,0,4,0,Culex Q
47700021,0,4,0,Culex Q
47700022,0,3,0,Culex Q
47700023,0,4,1,Culex Q
47700024,0,3,2,Culex Q
47700025,0,6,1,Culex Q
47700026,0,9,0,Culex Q
47700027,0,4,0,Culex Q
47700029,0,2,0,Culex Q
47700031,0,5,0,Culex Q
47700032,0,9,0,Culex Q
47700033,0,9,0,Culex Q
47700034,0,4,0,Culex Q
47700035,0,2,0,Culex Q
47700036,1,2,0,Culex Q
47700037,1,4,0,Culex Q
47700038,0,4,1,Culex Q
47700039,0,4,1,Culex Q
47700040,0,4,0,Culex Q
47700041,0,4,0,Culex Q
47700042,0,5,0,Culex Q
47700043,0,5,0,Culex Q
47700044,0,6,0,Culex Q
47700045,0,6,0,Culex Q
47700046,0,4,0,Culex Q
47700047,0,3,0,Culex Q
47700048,0,6,0,Culex Q
47700049,0,7,0,Culex Q
47700050,1,3,0,Culex Q
47700051,1,3,0,Culex Q
47700052,0,4,0,Culex Q
47700053,0,1,0,Culex Q
47710001,1,5,0,Culex Q
47710002,0,5,0,Culex Q
47710003,0,5,0,Culex Q
47710004,1,3,0,Culex Q
47710005,1,1,0,Culex Q
47710006,0,1,0,Culex Q
47710008,0,1,0,Culex Q
47710010,0,3,0,Culex Q
47710011,0,5,0,Culex Q
47710012,0,4,0,Culex Q
47710014,0,5,0,Culex Q
47710015,0,6,0,Culex Q
47710016,0,7,0,Culex Q
47710017,0,7,0,Culex Q
47710018,0,6,0,Culex Q
47710019,0,6,0,Culex Q
47710020,1,5,0,Culex Q
47710021,2,4,0,Culex Q
47710022,1,2,0,Culex Q
47710024,0,5,0,Culex Q
47710025,0,7,0,Culex Q
47710026,0,9,0,Culex Q
47710027,0,6,0,Culex Q
47710028,0,3,0,Culex Q
47710029,0,3,0,Culex Q
47710030,0,7,0,Culex Q
47710031,1,11,1,Culex Q
47710032,1,7,1,Culex Q
47710033,0,5,0,Culex Q
47710034,0,7,0,Culex Q
47710035,1,6,0,Culex Q
47710036,1,8,0,Culex Q
47710037,0,7,0,Culex Q
47710038,0,6,0,Culex Q
47710039,0,4,0,Culex Q
47710041,1,8,0,Culex Q
47710042,1,9,0,Culex Q
47710043,0,7,0,Culex Q
47710044,0,3,0,Culex Q
47710045,0,2,0,Culex Q
47710046,0,2,0,Culex Q
47710047,0,4,0,Culex Q
47710048,0,3,1,Culex Q
47710049,0,1,1,Culex Q
47710050,0,1,0,Culex Q
47710052,0,3,0,Culex Q
47710053,0,2,0,Culex Q
47720001,1,6,0,Culex Q
47720002,0,4,0,Culex Q
47720003,0,3,0,Culex Q
47720004,0,1,0,Culex Q
47720006,0,6,1,Culex Q
47720007,0,5,1,Culex Q
47720008,0,4,1,Culex Q
47720009,0,2,1,Culex Q
47720011,0,4,0,Culex Q
47720012,0,2,0,Culex Q
47720013,0,4,0,Culex Q
47720014,1,4,1,Culex Q
47720015,1,4,1,Culex Q
47720016,0,5,0,Culex Q
47720017,0,3,1,Culex Q
47720018,0,2,1,Culex Q
47720019,0,2,0,Culex Q
47720020,0,3,1,Culex Q
47720021,0,4,1,Culex Q
47720022,0,5,0,Culex Q
47720023,0,4,0,Culex Q
47720024,0,2,0,Culex Q
47720025,0,2,0,Culex Q
47720026,0,3,0,Culex Q
47720027,0,2,0,Culex Q
47720029,0,6,1,Culex Q
47720030,0,4,1,Culex Q
47720032,1,5,0,Culex Q
47720033,1,7,0,Culex Q
47720034,1,5,0,Culex Q
47720035,0,4,0,Culex Q
47720036,0,7,0,Culex Q
47720037,0,7,0,Culex Q
47720038,0,4,0,Culex Q
47720039,0,4,0,Culex Q
47720040,0,4,0,Culex Q
47720041,0,7,0,Culex Q
47720042,0,8,0,Culex Q
47720043,0,5,0,Culex Q
47720044,0,2,0,Culex Q
47720045,0,2,1,Culex Q
47720046,0,2,2,Culex Q
47720047,0,3,1,Culex Q
47720048,0,6,0,Culex Q
47720049,0,7,0,Culex Q
47720050,0,4,0,Culex Q
47720051,0,1,1,Culex Q
47720052,0,0,1,Culex Q
47730001,0,3,1,Culex Q
47730002,0,3,1,Culex Q
47730003,0,3,0,Culex Q
47730004,0,4,0,Culex Q
47730005,0,4,0,Culex Q
47730006,0,3,0,Culex Q
47730007,0,3,0,Culex Q
47730008,0,4,0,Culex Q
47730009,0,4,0,Culex Q
47730010,0,3,0,Culex Q
47730011,0,2,0,Culex Q
47730012,0,5,0,Culex Q
47730013,0,9,0,Culex Q
47730014,0,10,0,Culex Q
47730015,0,5,0,Culex Q
47730017,1,5,0,Culex Q
47730018,0,3,0,Culex Q
47730019,1,3,1,Culex Q
47730020,1,3,1,Culex Q
47730021,0,6,0,Culex Q
47730022,0,7,1,Culex Q
47730023,0,2,1,Culex Q
47730025,1,6,0,Culex Q
47730026,1,8,0,Culex Q
47730027,0,6,0,Culex Q
47730028,0,4,0,Culex Q
47730029,0,4,0,Culex Q
47730030,0,5,0,Culex Q
47730031,0,5,0,Culex Q
47730032,0,4,0,Culex Q
47730033,0,5,1,Culex Q
47730034,0,5,1,Culex Q
47730035,0,3,0,Culex Q
47730036,0,1,0,Culex Q
47730038,0,5,1,Culex Q
47730039,0,5,0,Culex Q
47730040,0,5,0,Culex Q
47730041,0,6,0,Culex Q
47730042,0,4,0,Culex Q
47730043,0,4,0,Culex Q
47730044,0,2,0,Culex Q
47730046,0,3,0,Culex Q
47730047,0,2,0,Culex Q
47730048,0,4,0,Culex Q
47730049,0,6,0,Culex Q
47730050,0,3,0,Culex Q
47730052,0,3,2,Culex Q
47730053,0,1,1,Culex Q
47740001,0,6,0,Culex Q
47740002,0,6,1,Culex Q
47740003,0,2,1,Culex Q
47740005,0,4,0,Culex Q
47740006,1,3,0,Culex Q
47740007,1,3,0,Culex Q
47740008,0,5,0,Culex Q
47740009,0,4,0,Culex Q
47740010,0,2,0,Culex Q
47740011,1,2,0,Culex Q
47740012,1,6,0,Culex Q
47740013,2,8,0,Culex Q
47740014,2,5,0,Culex Q
47740015,0,4,0,Culex Q
47740016,0,3,0,Culex Q
47740017,0,3,0,Culex Q
47740018,0,3,0,Culex Q
47740019,0,3,0,Culex Q
47740020,0,4,1,Culex Q
47740021,0,3,1,Culex Q
47740022,0,1,0,Culex Q
47740024,0,2,0,Culex Q
47740025,0,2,0,Culex Q
47740026,0,1,0,Culex Q
47740029,0,2,0,Culex Q
47740030,0,6,0,Culex Q
47740031,0,8,0,Culex Q
47740032,1,8,0,Culex Q
47740033,1,11,0,Culex Q
47740034,0,6,0,Culex Q
47740036,0,7,1,Culex Q
47740037,0,5,0,Culex Q
47740038,0,8,0,Culex Q
47740039,0,7,1,Culex Q
47740040,0,1,1,Culex Q
47740042,0,5,0,Culex Q
47740043,0,5,0,Culex Q
47740044,0,3,1,Culex Q
47740045,0,5,1,Culex Q
47740046,0,5,0,Culex Q
47740047,0,2,0,Culex Q
47740049,0,2,0,Culex Q
47740051,0,8,1,Culex Q
47740052,0,8,1,Culex Q
47740053,0,4,0,Culex Q
47750001,0,7,1,Culex Q
47750002,0,4,0,Culex Q
47750003,1,3,0,Culex Q
47750004,1,3,0,Culex Q
47750005,1,1,0,Culex Q
47750006,1,6,1,Culex Q
47750007,0,8,1,Culex Q
47750008,0,3,0,Culex Q
47750009,0,4,0,Culex Q
47750010,0,4,0,Culex Q
47750011,0,4,1,Culex Q
47750012,0,4,1,Culex Q
47750013,0,3,0,Culex Q
47750014,0,4,0,Culex Q
47750015,0,4,0,Culex Q
47750016,1,3,0,Culex Q
47750017,1,1,0,Culex Q
47750019,0,3,0,Culex Q
47750022,0,5,0,Culex Q
47750023,0,4,1,Culex Q
47750024,0,2,1,Culex Q
47750025,0,3,1,Culex Q
47750026,0,3,1,Culex Q
47750027,0,2,1,Culex Q
47750028,0,3,1,Culex Q
47750029,0,4,0,Culex Q
47750030,0,4,0,Culex Q
47750031,0,4,0,Culex Q
47750032,1,3,0,Culex Q
47750033,1,3,0,Culex Q
47750034,0,3,0,Culex Q
47750035,0,3,0,Culex Q
47750036,0,7,0,Culex Q
47750037,0,6,0,Culex Q
47750038,0,2,0,Culex Q
47750039,0,2,0,Culex Q
47750040,0,3,0,Culex Q
47750041,0,2,0,Culex Q
47750043,0,7,0,Culex Q
47750044,0,7,0,Culex Q
47750045,0,5,0,Culex Q
47750046,0,5,0,Culex Q
47750047,0,4,1,Culex Q
47750048,0,4,1,Culex Q
47750049,0,6,0,Culex Q
47750050,1,5,0,Culex Q
47750051,1,3,0,Culex Q
47750052,0,4,1,Culex Q
47750053,0,3,1,Culex Q
47760001,0,4,0,Culex Q
47760002,0,6,0,Culex Q
47760003,0,6,0,Culex Q
47760004,0,4,0,Culex Q
47760005,0,3,0,Culex Q
47760006,0,5,0,Culex Q
47760007,0,8,0,Culex Q
47760008,0,6,0,Culex Q
47760009,0,3,0,Culex Q
47760010,0,5,0,Culex Q
47760011,0,3,0,Culex Q
47760013,0,2,1,Culex Q
47760014,0,5,2,Culex Q
47760015,0,7,1,Culex Q
47760016,0,5,0,Culex Q
47760017,0,6,0,Culex Q
47760018,0,5,0,Culex Q
47760019,0,1,0,Culex Q
47760021,0,4,0,Culex Q
47760022,0,3,0,Culex Q
47760023,0,9,0,Culex Q
47760024,1,12,0,Culex Q
47760025,1,7,0,Culex Q
47760026,0,5,0,Culex Q
47760027,0,7,0,Culex Q
47760028,0,9,0,Culex Q
47760029,0,5,0,Culex Q
47760031,1,1,0,Culex Q
47760033,0,4,1,Culex Q
47760034,0,3,1,Culex Q
47760035,0,1,0,Culex Q
47760037,1,8,0,Culex Q
47760038,0,6,0,Culex Q
47760039,0,6,0,Culex Q
47760040,0,2,0,Culex Q
47760042,0,2,0,Culex Q
47760044,0,3,0,Culex Q
47760045,0,3,0,Culex Q
47760046,0,6,0,Culex Q
47760047,1,7,0,Culex Q
47760048,1,7,0,Culex Q
47760049,0,6,0,Culex Q
47760050,0,3,0,Culex Q
47760051,0,1,1,Culex Q
47760052,1,1,1,Culex Q
47760053,1,1,0,Culex Q
47770001,0,5,0,Culex Q
47770002,1,3,1,Culex Q
47770003,1,1,1,Culex Q
47770004,0,3,0,Culex Q
47770005,0,3,0,Culex Q
47770006,0,1,0,Culex Q
47770008,0,4,0,Culex Q
47770009,0,5,0,Culex Q
47770010,0,5,0,Culex Q
47770011,0,6,0,Culex Q
47770012,1,6,0,Culex Q
47770013,1,4,1,Culex Q
47770014,0,2,1,Culex Q
47770015,0,2,0,Culex Q
47770016,0,3,0,Culex Q
47770017,1,4,0,Culex Q
47770018,1,2,0,Culex Q
47770020,0,4,0,Culex Q
47770021,0,4,0,Culex Q
47770022,0,3,0,Culex Q
47770023,0,4,0,Culex Q
47770024,0,5,0,Culex Q
47770025,0,4,0,Culex Q
47770026,0,4,0,Culex Q
47770027,0,4,0,Culex Q
47770028,1,3,0,Culex Q
47770029,1,5,0,Culex Q
47770030,0,6,0,Culex Q
47770031,0,4,0,Culex Q
47770032,0,3,0,Culex Q
47770033,0,2,0,Culex Q
47770034,0,3,0,Culex Q
47770035,0,6,0,Culex Q
47770036,0,5,0,Culex Q
47770037,1,3,0,Culex Q
47770038,1,4,0,Culex Q
47770039,0,4,0,Culex Q
47770040,1,2,0,Culex Q
47770041,1,0,0,Culex Q
47770043,1,2,0,Culex Q
47770044,0,2,0,Culex Q
47770045,0,2,0,Culex Q
47770046,0,5,0,Culex Q
47770047,0,6,0,Culex Q
47770048,0,2,0,Culex Q
47770050,0,6,0,Culex Q
47770051,0,4,0,Culex Q
47770052,0,4,0,Culex Q
47770053,0,2,0,Culex Q
47780001,0,4,0,Culex Q
47780002,0,2,0,Culex Q
47780005,1,3,0,Culex Q
47780006,0,2,0,Culex Q
47780009,0,5,8,Culex Q
47780010,0,7,1,Culex Q
47780011,0,5,0,Culex Q
47780012,0,4,1,Culex Q
47780013,0,3,1,Culex Q
47780014,0,4,0,Culex Q
47780015,0,2,0,Culex Q
47780017,0,4,0,Culex Q
47780018,1,1,0,Culex Q
47780019,1,3,0,Culex Q
47780020,0,4,1,Culex Q
47780021,0,2,1,Culex Q
47780022,0,4,0,Culex Q
47780023,0,7,0,Culex Q
47780024,0,7,0,Culex Q
47780025,0,4,0,Culex Q
47780026,0,4,0,Culex Q
47780027,0,8,0,Culex Q
47780028,0,7,0,Culex Q
47780029,0,3,0,Culex Q
47780030,0,5,0,Culex Q
47780031,0,7,0,Culex Q
47780032,1,4,0,Culex Q
47780033,1,2,0,Culex Q
47780034,0,2,0,Culex Q
47780035,0,5,0,Culex Q
47780036,0,8,0,Culex Q
47780037,0,7,0,Culex Q
47780038,0,5,0,Culex Q
47780039,0,5,0,Culex Q
47780040,0,3,0,Culex Q
47780042,0,4,1,Culex Q
47780043,1,5,1,Culex Q
47780044,1,4,0,Culex Q
47780045,1,2,0,Culex Q
47780046,1,2,0,Culex Q
47780047,0,4,0,Culex Q
47780048,0,4,0,Culex Q
47780049,0,2,0,Culex Q
47780051,0,2,0,Culex Q
47780052,1,1,2,Culex Q
47780053,1,0,2,Culex Q
47790001,0,4,0,Culex Q
47790002,0,7,0,Culex Q
47790003,0,7,0,Culex Q
47790004,0,5,0,Culex Q
47790005,0,4,0,Culex Q
47790006,0,4,0,Culex Q
47790007,0,4,0,Culex Q
47790008,0,5,0,Culex Q
47790009,0,5,0,Culex Q
47790010,0,2,0,Culex Q
47790012,0,5,0,Culex Q
47790013,0,4,1,Culex Q
47790014,0,3,1,Culex Q
47790015,0,3,0,Culex Q
47790016,1,3,0,Culex Q
47790017,1,2,0,Culex Q
47790018,0,7,0,Culex Q
47790019,0,8,0,Culex Q
47790020,0,4,1,Culex Q
47790021,1,2,1,Culex Q
47790022,2,3,0,Culex Q
47790023,1,5,1,Culex Q
47790024,1,5,1,Culex Q
47790025,1,6,0,Culex Q
47790026,0,4,0,Culex Q
47790027,0,2,0,Culex Q
47790028,0,5,0,Culex Q
47790029,1,6,0,Culex Q
47790030,1,4,0,Culex Q
47790031,0,5,0,Culex Q
47790032,0,4,0,Culex Q
47790033,1,6,0,Culex Q
47790034,1,6,0,Culex Q
47790035,0,3,0,Culex Q
47790036,0,2,2,Culex Q
47790037,0,1,2,Culex Q
47790038,0,2,0,Culex Q
47790039,0,1,0,Culex Q
47790041,0,6,0,Culex Q
47790042,0,4,0,Culex Q
47790043,0,3,0,Culex Q
47790044,0,3,0,Culex Q
47790045,0,2,0,Culex Q
47790046,0,3,0,Culex Q
47790047,0,4,0,Culex Q
47790048,0,6,0,Culex Q
47790049,0,6,0,Culex Q
47790050,0,3,0,Culex Q
47790051,0,6,0,Culex Q
47790052,0,6,0,Culex Q
47790053,0,1,0,Culex Q
47800001,0,4,0,Culex Q
47800002,0,4,0,Culex Q
47800003,0,5,0,Culex Q
47800004,0,3,0,Culex Q
47800005,0,4,0,Culex Q
47800006,0,4,0,Culex Q
47800007,1,1,0,Culex Q
47800008,1,1,1,Culex Q
47800009,0,2,1,Culex Q
47800010,0,2,0,Culex Q
47800011,0,4,0,Culex Q
47800012,0,7,0,Culex Q
47800013,1,8,0,Culex Q
47800014,1,7,0,Culex Q
47800015,1,3,0,Culex Q
47800016,1,2,0,Culex Q
47800017,0,4,0,Culex Q
47800018,0,4,1,Culex Q
47800019,1,2,1,Culex Q
47800020,1,3,0,Culex Q
47800021,0,4,0,Culex Q
47800022,0,4,0,Culex Q
47800023,0,3,0,Culex Q
47800025,0,3,0,Culex Q
47800027,0,6,0,Culex Q
47800028,0,6,0,Culex Q
47800029,0,4,0,Culex Q
47800030,0,2,0,Culex Q
47800031,0,1,0,Culex Q
47800033,0,6,0,Culex Q
47800034,0,4,0,Culex Q
47800035,0,4,0,Culex Q
47800036,0,5,0,Culex Q
47800037,0,4,0,Culex Q
47800038,0,1,1,Culex Q
47800039,0,2,1,Culex Q
47800040,0,4,0,Culex Q
47800041,0,4,0,Culex Q
47800042,0,6,0,Culex Q
47800043,1,6,0,Culex Q
47800044,1,5,0,Culex Q
47800045,0,6,0,Culex Q
47800046,0,7,0,Culex Q
47800047,0,6,0,Culex Q
47800048,0,5,0,Culex Q
47800049,0,4,0,Culex Q
47800050,0,2,1,Culex Q
47800051,0,2,1,Culex Q
47800052,0,2,0,Culex Q
47800053,0,1,0,Culex Q
47810001,0,4,1,Culex Q
47810002,0,7,1,Culex Q
47810003,0,6,0,Culex Q
47810004,0,5,0,Culex Q
47810005,0,4,0,Culex Q
47810006,0,3,0,Culex Q
47810007,0,2,0,Culex Q
47810009,0,5,0,Culex Q
47810010,1,5,0,Culex Q
47810011,1,6,0,Culex Q
47810012,0,5,0,Culex Q
47810013,0,5,0,Culex Q
47810014,0,6,1,Culex Q
47810015,0,5,1,Culex Q
47810016,1,4,0,Culex Q
47810017,1,6,1,Culex Q
47810018,0,4,2,Culex Q
47810019,0,6,1,Culex Q
47810020,0,8,0,Culex Q
47810021,2,5,0,Culex Q
47810022,2,3,0,Culex Q
47810024,0,5,1,Culex Q
47810025,0,5,0,Culex Q
47810026,0,2,0,Culex Q
47810027,0,3,0,Culex Q
47810028,0,5,0,Culex Q
47810029,0,5,0,Culex Q
47810030,0,3,0,Culex Q
47810031,0,3,1,Culex Q
47810032,0,5,2,Culex Q
47810033,0,6,1,Culex Q
47810034,0,5,0,Culex Q
47810035,0,7,0,Culex Q
47810036,0,8,0,Culex Q
47810037,0,6,0,Culex Q
47810038,0,4,0,Culex Q
47810039,0,4,0,Culex Q
47810040,0,3,0,Culex Q
47810042,1,3,0,Culex Q
47810043,0,6,1,Culex Q
47810044,0,4,1,Culex Q
47810047,0,2,0,Culex Q
47810048,0,1,1,Culex Q
47810049,0,2,1,Culex Q
47810050,0,4,0,Culex Q
47810051,0,3,0,Culex Q
47810052,0,4,0,Culex Q
47810053,0,3,0,Culex Q
47820001,0,5,0,Culex Q
47820002,0,8,0,Culex Q
47820003,0,4,0,Culex Q
47820005,0,4,0,Culex Q
47820006,0,3,1,Culex Q
47820007,0,2,1,Culex Q
47820008,0,5,0,Culex Q
47820009,0,6,0,Culex Q
47820010,0,3,0,Culex Q
47820011,0,3,0,Culex Q
47820012,0,4,0,Culex Q
47820013,0,4,0,Culex Q
47820014,0,2,0,Culex Q
47820016,0,9,1,Culex Q
47820017,0,8,1,Culex Q
47820018,0,6,0,Culex Q
47820019,0,5,0,Culex Q
47820020,1,3,0,Culex Q
47820021,1,3,0,Culex Q
47820022,0,4,0,Culex Q
47820023,0,4,0,Culex Q
47820024,1,4,0,Culex Q
47820025,1,4,0,Culex Q
47820026,0,4,0,Culex Q
47820027,0,7,0,Culex Q
47820028,0,8,0,Culex Q
47820029,0,4,0,Culex Q
47820030,0,6,0,Culex Q
47820031,0,5,0,Culex Q
47820033,0,6,0,Culex Q
47820034,0,7,0,Culex Q
47820035,0,6,0,Culex Q
47820036,0,6,0,Culex Q
47820037,0,6,0,Culex Q
47820038,0,6,0,Culex Q
47820039,0,7,0,Culex Q
47820040,0,4,0,Culex Q
47820041,0,3,0,Culex Q
47820042,0,3,0,Culex Q
47820043,0,7,0,Culex Q
47820044,1,9,0,Culex Q
47820045,1,7,0,Culex Q
47820046,0,4,0,Culex Q
47820049,0,7,0,Culex Q
47820050,1,5,0,Culex Q
47820051,1,6,0,Culex Q
47820052,0,7,0,Culex Q
47820053,0,4,0,Culex Q
47830001,1,5,0,Culex Q
47830002,0,4,0,Culex Q
47830003,1,3,1,Culex Q
47830004,1,4,1,Culex Q
47830005,0,6,0,Culex Q
47830006,0,5,0,Culex Q
47830007,0,3,1,Culex Q
47830008,1,2,1,Culex Q
47830009,1,4,0,Culex Q
47830010,0,5,0,Culex Q
47830011,0,5,0,Culex Q
47830012,0,5,0,Culex Q
47830013,0,6,0,Culex Q
47830014,0,8,0,Culex Q
